Date,SPY_AdjClose,SPY_Return,SPY_Vol_20d,QQQ_AdjClose,QQQ_Return,QQQ_Vol_20d,DIA_AdjClose,DIA_Return,DIA_Vol_20d,GLD_AdjClose,GLD_Return,GLD_Vol_20d,VIX_AdjClose,VIX_Return,VIX_Vol_20d,XLK_AdjClose,XLK_Return,XLK_Vol_20d,XLF_AdjClose,XLF_Return,XLF_Vol_20d,XLE_AdjClose,XLE_Return,XLE_Vol_20d,XLI_AdjClose,XLI_Return,XLI_Vol_20d,XLY_AdjClose,XLY_Return,XLY_Vol_20d,XLV_AdjClose,XLV_Return,XLV_Vol_20d,QQQ_to_SPY,DIA_to_SPY,XLK_to_SPY,XLF_to_SPY,XLE_to_SPY,XLI_to_SPY,XLY_to_SPY,XLV_to_SPY,GLD_to_SPY,SPY_1wChange,QQQ_1wChange,DIA_1wChange,GLD_1wChange,VIX_1wChange,Series_ID,Article_Sentiment,Bubble_Risk
8/27/2004,75.14228058,0.315060445,0.79332049,29.27315903,0.465079804,1.221984418,63.94297028,0.284575852,0.776981139,,,,14.71000004,-1.341380358,4.9615578,14.21392536,0.426464662,1.339149399,15.34045601,0.103846257,0.832367033,17.55734444,0.637579076,1.264476326,18.660923,-0.035791643,1.114178708,23.58922005,0,1.061302688,20.79977989,0.714490744,0.947272482,0.389569744,0.850958605,0.189160154,0.204152122,0.233654666,0.248341185,0.31392739,0.276805278,,0.601184947,-1.215300198,0.685193756,,-5.438478509,all_etfs,0.066666667,0
8/30/2004,74.52198792,-0.825490867,0.814529616,28.78189659,-1.67820096,1.273609286,63.473526,-0.734160883,0.79476493,,,,15.43999958,4.962607344,5.088649222,14.0705862,-1.008441746,1.348860401,15.25022697,-0.588177003,0.841934837,17.47948456,-0.443460449,1.266415591,18.56059265,-0.537649465,1.115292758,23.40439224,-0.783526561,1.068080947,20.53978729,-1.249977648,0.995026278,0.386220193,0.851742255,0.188811203,0.204640636,0.234554727,0.249061964,0.314060224,0.275620496,,2.108029836,1.324260837,2.198903265,,-8.873056495,all_etfs,0,0
8/31/2004,74.91304016,0.52474747,0.80303216,28.81576347,0.117667306,1.188148874,63.77396774,0.473333941,0.785409822,,,,15.28999996,-0.971500146,4.997990245,14.01776791,-0.375380937,1.307254536,15.32984734,0.522092959,0.829425375,17.76868439,1.654510052,1.295398762,18.64754486,0.468477549,1.114265337,23.38899231,-0.065799328,1.042945451,20.65222168,0.547398012,0.999915645,0.384656175,0.85130663,0.187120532,0.204635232,0.237190806,0.248922548,0.312215233,0.2756826,,1.322975594,0.823014188,1.570292984,,-8.044470538,all_etfs,0,0
9/1/2004,75.05464172,0.189021247,0.803567942,29.02752686,0.734887285,1.200229677,63.7677269,-0.009785881,0.785156037,,,,14.90999985,-2.485285254,5.015848278,14.12338829,0.753475053,1.321313098,15.27144718,-0.38095718,0.837915183,18.08012009,1.752722333,1.251547553,18.65422821,0.035840373,1.114272006,23.4659977,0.329237726,1.036978367,20.7365303,0.408230289,0.999558315,0.386751921,0.849617365,0.188174748,0.203471056,0.240892764,0.248541966,0.312652185,0.276285781,,1.04206713,0.933747401,1.099302496,,-6.036214807,all_etfs,0.25,0
9/2/2004,75.9041214,1.131814976,0.732790901,29.4595089,1.488180659,1.157403659,64.49372101,1.138497709,0.712413841,,,,14.27999973,-4.225352923,3.981582391,14.28937435,1.175256657,1.308781313,15.44131947,1.112352234,0.753263455,18.22470856,0.79970968,1.203572531,18.90839195,1.362499371,1.04054454,23.83565903,1.575306262,0.996517241,20.94734192,1.016619521,0.903175354,0.388114747,0.849673507,0.188255579,0.203431898,0.2401017,0.249108897,0.314023252,0.275971074,,0.426418787,0.977548656,0.184483708,,-3.641453178,all_etfs,0.119047619,0
9/3/2004,75.59402466,-0.408537422,0.644034683,28.91740227,-1.840175375,1.067944825,64.38110352,-0.174617763,0.621742744,,,,13.90999985,-2.591035662,3.660753945,13.98004436,-2.164755286,1.215738488,15.43600368,-0.034425689,0.708565565,18.26363945,0.213615997,1.087661385,18.85488319,-0.282989472,0.906753244,23.81256485,-0.096889191,0.919474589,20.90517807,-0.20128496,0.824998067,0.382535556,0.851669213,0.184935839,0.204196082,0.241601628,0.249422931,0.315005914,0.276545377,,1.168348428,4.218006843,0.622191464,,-5.319912144,all_etfs,-0.066666667,0
9/7/2004,76.09293365,0.6599847,0.650130077,29.16304398,0.849459803,1.077259668,64.86924744,0.758209932,0.630477102,,,,14.06999969,1.150250533,3.705245332,14.04040718,0.431778428,1.211009546,15.62179089,1.203596505,0.728074158,18.24139404,-0.121801611,1.046056695,18.99534607,0.744968155,0.912710328,23.97429085,0.679162446,0.917445155,21.04572487,0.672306154,0.806350323,0.383255614,0.852500282,0.184516571,0.205298838,0.239725204,0.249633509,0.315065929,0.276579228,,0.708847601,3.48535504,-0.134994923,,-3.624728403,all_etfs,-0.136666667,0
9/8/2004,75.9041214,-0.248133758,0.61293206,29.0529213,-0.377610378,1.058927887,64.77540588,-0.14466262,0.600209138,,,,14.06000042,-0.071068056,3.421089847,14.05550098,0.107502605,1.144627112,15.5050211,-0.74748018,0.728314533,18.25808144,0.09148091,1.037071756,18.96190071,-0.176071329,0.857610254,23.89727402,-0.321247585,0.887337753,20.99653625,-0.233722593,0.774512608,0.382758153,0.853384568,0.185174411,0.204271136,0.240541371,0.249813849,0.314834999,0.276619186,,0.195478799,2.769730079,-0.917947922,,4.125177144,all_etfs,-0.15,0
9/9/2004,75.83676147,-0.088743435,0.609580373,29.29857063,0.845523709,1.03963888,64.46872711,-0.473449402,0.619327212,,,,14.01000023,-0.355620123,3.274992589,14.26673603,1.502863872,1.035100504,15.48908043,-0.102809703,0.733033102,18.5194664,1.431612434,1.053628974,18.91508102,-0.246914524,0.860810017,23.77405357,-0.515625521,0.87732688,20.91220856,-0.40162671,0.718194689,0.386337313,0.850098631,0.188124278,0.204242377,0.244201704,0.249418365,0.313489831,0.275752922,,0.586766137,2.110437749,-0.242649595,,2.712349095,all_etfs,0,0
9/10/2004,76.22779083,0.5156198,0.531688932,29.74748993,1.532222517,1.003383237,64.61270142,0.223324254,0.53684563,,,,13.76000023,-1.784439657,2.834804215,14.50815678,1.692193262,0.958831667,15.56339359,0.479777764,0.667648809,18.4193573,-0.540561473,1.005334523,18.96858788,0.282879313,0.765664104,23.98968697,0.907011468,0.800567858,20.8841095,-0.134366774,0.700771444,0.390244681,0.847626577,0.190326344,0.204169548,0.241635722,0.248840845,0.31471051,0.273969759,,0.496200255,0.882705665,-0.10621194,,1.962205666,all_etfs,0.15,0
9/13/2004,76.47722626,0.327223736,0.53143486,30.13714027,1.309859574,1.021720159,64.78167725,0.261521073,0.536041314,,,,13.17000008,-4.287791735,2.737667535,14.57606316,0.468056561,0.958021839,15.52093124,-0.272834769,0.679557551,18.54727745,0.694487591,0.988131058,18.98865318,0.105781768,0.758885662,24.0667057,0.321049366,0.800104648,20.90517807,0.100883272,0.661953131,0.394066858,0.84707148,0.190593512,0.202948407,0.242520269,0.248291604,0.314691142,0.273351677,,-0.433608343,-0.421631133,-1.198613036,,9.56719986,all_etfs,0,0
9/14/2004,76.63231659,0.202792831,0.501275038,30.1794796,0.14048886,1.010956528,64.78167725,0,0.498472893,,,,13.56000042,2.961278216,2.905675175,14.63642311,0.414103275,0.949757988,15.54216003,0.136775236,0.616460707,18.63068962,0.449727302,0.986552405,19.03547859,0.246596789,0.663214416,24.17452049,0.44798316,0.647426463,21.06680489,0.773142497,0.623917216,0.393821836,0.845357156,0.190995441,0.202814697,0.243117923,0.248400146,0.315461173,0.274907582,,-0.202143473,-0.168447448,-0.985871735,,0.737458884,all_etfs,-0.18,0
9/15/2004,76.05249786,-0.756624296,0.542113734,29.8576088,-1.066522048,1.04702375,64.18080139,-0.927539823,0.553885895,,,,14.64000034,7.964600961,3.521103416,14.40254211,-1.597938205,1.037545655,15.48377609,-0.375648826,0.625765757,18.56952477,-0.328301621,0.78723986,18.86157417,-0.913580492,0.707969232,24.03589249,-0.573446766,0.628608195,20.98247719,-0.400287078,0.639630157,0.392592086,0.843901294,0.189376319,0.203593262,0.244167191,0.248007294,0.316043433,0.275894649,,-0.696534322,-0.851016476,-1.298615386,,0.683056185,all_etfs,-0.375,0
9/16/2004,76.28174591,0.301433948,0.505138151,29.91689873,0.198575622,0.987568058,64.31229401,0.204878425,0.5182211,,,,14.39000034,-1.707650233,3.407173512,14.43272305,0.209552806,0.981720712,15.56339359,0.514199507,0.584022707,18.62513924,0.29949324,0.760629957,18.98196411,0.638281499,0.637786702,24.18221855,0.608781493,0.616545748,20.97545815,-0.033451927,0.58417605,0.392189486,0.84308891,0.189202841,0.204025136,0.244162467,0.24884019,0.317011865,0.274973493,,-1.527494246,-1.132541893,-2.133781661,,2.849199706,all_etfs,0.025,0
9/17/2004,76.60603333,0.425117976,0.49827073,30.01007271,0.311442645,0.971772428,64.54407501,0.36039922,0.509916916,,,,14.02999973,-2.501741499,3.216000531,14.5307951,0.679511771,0.982608586,15.59970093,0.233286749,0.568054298,18.93949127,1.687783546,0.813688759,19.1893692,1.092642938,0.590807534,24.23313522,0.210554179,0.598363193,21.03818321,0.299040272,0.573871582,0.391745551,0.842545583,0.189682124,0.203635409,0.247232371,0.250494228,0.316334552,0.274628281,,-1.493600279,-1.77817087,-2.223117686,,1.781895971,all_etfs,0.022222222,0
9/20/2004,76.14561462,-0.601021462,0.510975189,30.01007271,0,0.95685943,64.00519562,-0.834901413,0.534674829,,,,14.43000031,2.851037632,3.113801834,14.58360291,0.363419948,0.981048663,15.43958855,-1.026381094,0.593759798,18.94507408,0.029477082,0.807447577,19.08869362,-0.524642482,0.587698236,24.04802704,-0.763863954,0.612439513,20.80560493,-1.105505524,0.618215869,0.394114262,0.840563123,0.191522558,0.202763989,0.248800593,0.25068671,0.31581631,0.273234447,,-1.529263194,-2.624901955,-1.948019671,,1.316698381,all_etfs,-0.4,0
9/21/2004,76.47740936,0.43573716,0.508314409,30.12864304,0.395101768,0.957756684,64.143013,0.21532218,0.527437736,,,,13.65999985,-5.336108396,3.298882265,14.63642311,0.362189001,0.97947441,15.56766796,0.829551992,0.606617851,19.41409302,2.475677499,0.835126361,19.16251755,0.386741651,0.587458779,24.23313522,0.769743749,0.608986582,20.91131592,0.508088967,0.621876764,0.393954807,0.838718434,0.191382308,0.203559039,0.253853957,0.250564418,0.316866581,0.27343128,,-1.487293505,-2.811342,-1.445651206,,1.244510089,all_etfs,0.283333333,0
9/22/2004,75.52276611,-1.248268289,0.596337857,29.60351563,-1.742950754,1.052886816,63.34733963,-1.240467719,0.600379221,,,,14.73999977,7.906295284,3.746707596,14.39499855,-1.649477873,1.051139902,15.28481579,-1.816920643,0.748388999,19.29125977,-0.63270147,0.859110711,18.89403915,-1.401060132,0.68719138,23.90919685,-1.336757983,0.697002171,20.65053749,-1.247068468,0.691974381,0.391981347,0.838784686,0.190604758,0.202386864,0.255436351,0.250176736,0.316582642,0.273434602,,0.259977856,0.371933915,0.365973398,,-10.37991694,all_etfs,0.285714286,0
9/23/2004,75.11654663,-0.537876859,0.593673063,29.57807732,-0.085930026,1.011665977,62.94001007,-0.643009733,0.596305115,,,,14.80000019,0.407058484,3.713508954,14.43272305,0.262066681,1.025019777,15.1300478,-1.012560388,0.757188049,19.11257744,-0.926234624,0.921923201,18.71281433,-0.959164007,0.687723901,23.99403763,0.354845774,0.682919253,20.50252914,-0.716728786,0.676367937,0.393762475,0.837898078,0.192137734,0.201420972,0.254438979,0.249117074,0.319424131,0.272942914,,0.730066681,0.630020537,0.418186272,,-9.864864995,all_etfs,-0.25,0
9/24/2004,75.4618454,0.459684028,0.601875263,29.47644234,-0.343615909,1.009547116,63.10918427,0.268786411,0.600864458,,,,14.27999973,-3.513516561,3.795417646,14.31200504,-0.836418754,1.036770007,15.18875217,0.387998617,0.760815602,19.33033752,1.139354892,0.932138259,18.77993965,0.358713122,0.691987226,24.06345367,0.289305398,0.683777039,20.55892181,0.27505226,0.679567409,0.390613855,0.83630587,0.189658826,0.201277243,0.256160414,0.24886669,0.318882391,0.272441281,,1.964809191,3.735657974,1.429789502,,-10.71428404,all_etfs,-0.021212121,0
9/27/2004,74.98114777,-0.637007523,0.61634163,29.22233772,-0.862059985,1.025199859,62.75836182,-0.555897613,0.605628037,,,,14.61999989,2.380953494,3.824992966,14.18375111,-0.896128365,1.054251803,15.11403561,-0.491920384,0.766457753,19.31917191,-0.057762152,0.940382645,18.63227844,-0.786270946,0.715810471,23.8937645,-0.705173832,0.707085842,20.43910217,-0.582810919,0.667533471,0.389729133,0.836988546,0.18916423,0.201571142,0.257653723,0.248492841,0.318663627,0.272589881,,2.790079171,5.246381729,2.146583022,,-8.276334115,all_etfs,0.1,0
9/28/2004,75.33996582,0.478544361,0.59398244,29.28162384,0.202879448,0.946778302,63.21572876,0.728774509,0.61225926,,,,13.82999992,-5.403556553,3.824845917,14.22146893,0.265922737,1.028633007,15.1727438,0.388434912,0.762911183,19.648592,1.705146014,0.951582069,18.82021523,1.008662378,0.738430439,23.8783493,-0.064515542,0.679324808,20.59415054,0.758586992,0.633303223,0.388659903,0.839072968,0.188763942,0.201390373,0.260799056,0.249803873,0.316941334,0.273349614,,2.354450043,5.177923351,1.139876212,,0.867678136,all_etfs,0.007272727,0
9/29/2004,75.71910858,0.503242545,0.593108585,29.71362114,1.475318792,0.996218315,63.57917404,0.574928565,0.616958603,,,,13.21000004,-4.483007151,3.927774291,14.37236595,1.061050914,1.046740234,15.2261076,0.351708305,0.757439205,19.38617134,-1.335569767,1.008842016,18.88733292,0.356625523,0.73568865,23.96318626,0.35528821,0.680359326,20.68577957,0.444927447,0.629171427,0.392419056,0.839671455,0.189811611,0.201086725,0.256027464,0.249439452,0.316474754,0.273191008,,2.539352753,4.475470833,1.153069926,,0.529899278,all_etfs,0.128571429,0
9/30/2004,75.66494751,-0.071528935,0.592875951,29.76442528,0.170979289,0.986976347,63.20321655,-0.591321757,0.630333808,,,,13.34000015,0.984103816,3.919346482,14.42518139,0.367479074,1.038167055,15.18875217,-0.245337968,0.754745606,19.50343132,0.60486404,0.961869983,19.04841423,0.852853681,0.756292627,24.06345367,0.418422697,0.68206862,20.29109192,-1.908014398,0.753001885,0.393371386,0.835303778,0.190645495,0.200736968,0.257760455,0.251746877,0.318026437,0.268170303,,1.512146743,3.130367826,0.565041383,,8.695650931,all_etfs,0.116666667,0
10/1/2004,76.94452667,1.691112205,0.656729396,30.57758141,2.731973221,1.108731791,64.01151276,1.278884601,0.644794008,,,,12.75,-4.422789699,3.92950473,14.78731346,2.510416075,1.147392582,15.44491959,1.686559955,0.809220122,19.78260994,1.431433345,0.986302598,19.31688499,1.409412673,0.760451788,24.36424446,1.249990092,0.648804857,20.48139381,0.937859312,0.747004975,0.397397745,0.831917688,0.192181486,0.200727982,0.257102237,0.251049501,0.316646882,0.266183895,,-1.003066551,-1.440405393,-1.429145744,,18.03921718,all_etfs,0,0
10/4/2004,77.07318115,0.1672042,0.647192104,30.75545311,0.581706256,1.002210576,64.10552216,0.146863268,0.645151513,,,,13.40999985,5.176469391,4.091698464,14.90801907,0.816278122,1.012818489,15.46626949,0.138232555,0.809706316,19.76028252,-0.11286389,0.992503086,19.29675484,-0.104210164,0.756634359,24.59562492,0.949672226,0.672851979,20.57300949,0.447311729,0.756836081,0.399042217,0.831748751,0.193426803,0.200669925,0.256383378,0.250369254,0.319120407,0.266928252,,-0.764254213,-1.542284623,-1.143632224,,9.694259549,all_etfs,0.04,0
10/5/2004,77.11380768,0.052711625,0.633586408,30.79780388,0.137701659,0.994780911,63.93630981,-0.263959072,0.620311496,,,,13.94999981,4.026845399,4.187553219,15.01365185,0.708563502,1.016214871,15.38088036,-0.552099117,0.767917367,19.97245026,1.073708029,0.995467432,19.21621132,-0.41739411,0.750608257,24.56476593,-0.125465377,0.66443436,20.50958633,-0.30828332,0.737226119,0.399381185,0.829116234,0.194694728,0.199456891,0.258999664,0.249192873,0.318552107,0.265965162,,-1.202834223,-1.842710674,-0.97017873,,7.885307502,all_etfs,-0.05,0
10/6/2004,77.64188385,0.684801059,0.643311371,31.04344559,0.797594885,0.988722418,64.31228638,0.588048581,0.637115019,,,,13.27999973,-4.802867996,4.325529377,15.11171913,0.65318741,1.016953443,15.49295521,0.728663441,0.770801567,20.3409729,1.845154897,1.037727661,19.4175663,1.047839125,0.779636601,24.6958847,0.533767652,0.661791579,20.48843956,-0.103106781,0.73680329,0.399828598,0.8283195,0.194633597,0.199543783,0.261984536,0.250091385,0.318074259,0.263883854,,-2.738054868,-2.83764649,-2.494204903,,16.11446074,all_etfs,-0.065,0
10/7/2004,76.80911255,-1.072579979,0.695246557,30.69616127,-1.118704159,1.032103873,63.56034088,-1.169209708,0.679932621,,,,14.5,9.186749183,4.806634985,14.95328903,-1.048392298,1.027047494,15.45026588,-0.275540224,0.772966212,20.18463326,-0.768594728,1.055451098,19.19608116,-1.14064314,0.826104011,24.51849174,-0.718309798,0.674223321,20.02327538,-2.270373901,0.879161287,0.399642181,0.827510419,0.194681185,0.20115147,0.262789565,0.24991932,0.319213319,0.2606888,,-2.476855282,-2.179906098,-2.227828872,,13.31034693,all_etfs,0.428571429,0
10/8/2004,76.17272186,-0.828535398,0.714206532,30.13714027,-1.821143013,1.08201487,63.09669495,-0.729457911,0.691669883,,,,15.05000019,3.793104764,4.842218551,14.74204636,-1.412683693,1.0306855,15.3968935,-0.345446373,0.767468204,20.20696259,0.110625396,1.033534156,19.04170227,-0.80422087,0.847336091,24.32567787,-0.786401853,0.681298658,19.74839973,-1.372780605,0.916146362,0.395642161,0.828337145,0.193534457,0.202131329,0.265278201,0.249980594,0.319348939,0.25925816,,-1.111015292,0.14048886,-1.221510699,,-0.066446703,all_etfs,-0.5,0
10/11/2004,76.48414612,0.408839605,0.71641154,30.28111649,0.477736807,1.047297273,63.37239075,0.436941746,0.697799179,,,,14.71000004,-2.259137198,4.75582398,14.78731346,0.307061204,1.028162247,15.43958855,0.277296491,0.768954774,20.03386879,-0.856604722,1.073178109,19.06184387,0.105776266,0.847336062,24.41823387,0.380486826,0.682571693,19.88231659,0.67811497,0.937461359,0.395913637,0.828568978,0.193338283,0.201866522,0.261934921,0.249226079,0.319258763,0.259953436,,-1.14187331,1.090890126,-1.407761006,,0,all_etfs,0.133333333,0
10/12/2004,76.18625641,-0.389479029,0.719945764,30.23028946,-0.167850569,1.047839491,63.31601334,-0.088962102,0.697360612,,,,15.05000019,2.311353853,4.741473614,14.74959373,-0.255081673,1.027502538,15.42890739,-0.069180291,0.768074581,19.8049469,-1.142674401,1.126397013,19.05513,-0.035221499,0.84575766,24.3565197,-0.252738067,0.680385594,19.84708214,-0.17721502,0.906646965,0.396794525,0.831068703,0.19359914,0.202515626,0.259954326,0.250112434,0.319697027,0.260507381,,-1.59065521,0.532399442,-1.844900621,,0.531560948,all_etfs,0.05,0
10/13/2004,75.51600647,-0.87975177,0.727007562,30.16254234,-0.224103432,1.01866064,62.70820618,-0.959958038,0.699390592,,,,15.42000008,2.458470969,4.44355188,14.69678116,-0.358061227,0.958328134,15.32750607,-0.657216525,0.777197443,19.39176178,-2.086272292,1.241689917,18.83362579,-1.162438731,0.861718336,24.27940559,-0.3166056,0.670556256,19.63563538,-1.065379589,0.92281038,0.399419193,0.830396218,0.194618093,0.202970294,0.256790086,0.249399123,0.321513368,0.260019515,,-0.91450484,1.235631353,-1.103495557,,-3.696496057,all_etfs,0.033333333,0
10/14/2004,74.90666199,-0.806907715,0.742265013,30.02701378,-0.449327391,1.024166236,62.14432526,-0.899213922,0.716293863,,,,16.43000031,6.549936601,4.622091236,14.58360291,-0.770088715,0.977573575,14.95392895,-2.437298777,0.930047464,19.54809952,0.806206985,1.248458769,18.75309181,-0.42760742,0.852827076,24.07115936,-0.857707287,0.686521262,19.50172424,-0.681980136,0.923343446,0.400859056,0.829623476,0.194690332,0.199634165,0.260966101,0.25035279,0.321348712,0.260346994,,0.542321244,3.244009342,-0.155634218,,-11.50334941,all_etfs,0,0
10/15/2004,75.32643127,0.560389792,0.747785314,30.1794796,0.507762182,1.02800647,62.32596207,0.292282215,0.713802437,,,,15.03999996,-8.460135834,5.01876993,14.67414093,0.620820695,0.975691348,14.97526932,0.142707447,0.928068452,19.63184738,0.428419467,1.20303145,18.88733292,0.715834517,0.829943739,24.24084282,0.70492432,0.703967021,19.52990913,0.144525122,0.918175177,0.400649269,0.827411587,0.19480733,0.198804975,0.260623622,0.250739781,0.321810584,0.259270336,,-1.141445122,0.477104501,-1.634079077,,1.595743163,all_etfs,0.6,0
10/18/2004,75.61079407,0.377507321,0.74400946,30.6114502,1.431338784,1.074355015,62.48025894,0.247564369,0.70185364,,,,14.71000004,-2.194148434,5.019457098,14.825037,1.02831282,0.997878352,15.03931999,0.427709666,0.916805743,19.36942101,-1.336738063,1.250279704,18.94102478,0.284274462,0.826634248,24.41051865,0.699958447,0.695987976,19.71315956,0.938306604,0.945026344,0.404855558,0.826340468,0.196070378,0.198904405,0.256172697,0.250506889,0.322844363,0.260718854,,-1.629652232,-1.411140582,-1.957234417,,12.71243971,all_etfs,-0.057142857,0
10/19/2004,74.97439575,-0.84167654,0.756414905,30.39123535,-0.719387165,1.087325616,62.14789581,-0.531949026,0.703056214,,,,15.13000011,2.855201055,4.874747207,14.825037,0,0.995903076,14.78848457,-1.667864098,0.949137437,19.313591,-0.288237846,1.122180123,18.77322197,-0.885922555,0.841268329,24.25626755,-0.631904225,0.693138897,19.38895607,-1.644604409,0.974467463,0.405354855,0.828921596,0.197734665,0.197247133,0.25760249,0.250395109,0.32352735,0.2586077,,0.722394242,-0.167204728,-0.020188196,,8.327820659,all_etfs,-0.1375,0
10/20/2004,74.82540894,-0.198716929,0.707101656,30.53524017,0.473836684,1.004908277,62.01622391,-0.211868646,0.655528257,,,,14.85000038,-1.850626113,4.587449014,14.84767628,0.152709734,0.910090083,14.71376896,-0.505228335,0.87796921,19.73793411,2.197121753,1.215386459,18.71953011,-0.286002393,0.785554491,24.12514877,-0.540556267,0.63207005,19.3819046,-0.036368476,0.954695264,0.408086512,0.828812362,0.198430941,0.196641344,0.263786518,0.250176115,0.322419204,0.259028382,,2.1353827,1.886264574,1.263909161,,5.858584937,all_etfs,0.1,0
10/21/2004,75.31289673,0.651500339,0.713366393,31.00109291,1.525623296,1.047857294,62.04760742,0.050605329,0.643758088,,,,14.53999996,-2.08754486,4.613559602,14.97592926,0.863791618,0.923528694,14.70309544,-0.072541053,0.856315043,19.84961319,0.565809352,1.193279467,18.81350136,0.501995787,0.763546644,24.34111023,0.895171501,0.656983276,19.1986599,-0.9454422,0.961144556,0.411630601,0.823864306,0.198849466,0.195226795,0.26356194,0.249804511,0.323199761,0.254918623,,1.779937865,0.983603471,1.344140891,,5.845944867,all_etfs,-0.125,0
10/22/2004,74.4666214,-1.123679166,0.748469174,30.32346725,-2.185812152,1.175134652,61.30750656,-1.192795164,0.684984955,,,,15.27999973,5.089406967,4.668251966,14.65151024,-2.166269725,1.041568118,14.62303829,-0.544491767,0.851453448,19.81053162,-0.196888338,1.174955877,18.64570236,-0.891907321,0.786053794,24.13285446,-0.855572182,0.686442031,19.05770111,-0.73421159,0.954532063,0.40720885,0.823288413,0.196752719,0.196370374,0.266032368,0.250390068,0.32407613,0.255922731,,2.918429599,3.072656516,2.679972709,,6.479062448,all_etfs,0,0
10/25/2004,74.37860107,-0.118201045,0.736447637,30.1794796,-0.474839023,1.160713552,61.25737381,-0.081772615,0.678094065,,,,16.57999992,8.5078548,4.991967751,14.62887573,-0.154485823,1.016291424,14.61770153,-0.036495572,0.84893153,19.82728386,0.084562309,1.174193952,18.64570236,0,0.765794348,24.10971642,-0.095877785,0.665935736,18.95198822,-0.554699069,0.954229119,0.40575487,0.823588679,0.196681243,0.196531009,0.266572422,0.250686381,0.32414856,0.254804311,,3.322408398,3.957399537,3.10199995,,-1.869719345,all_etfs,0.357142857,0
10/26/2004,75.51600647,1.529210524,0.809105391,30.34041977,0.533276824,1.163588763,62.13534927,1.433256781,0.73991723,,,,16.38999939,-1.145962213,4.803000765,14.6590519,0.206278071,1.016050263,14.94325256,2.227101383,0.998257566,20.04504204,1.098275388,1.13883042,18.92759323,1.511827571,0.807579783,24.51078796,1.663526611,0.756620023,19.31142044,1.896540966,1.053946841,0.401774686,0.822810318,0.194118473,0.197881923,0.26544097,0.250643461,0.324577386,0.255726188,,1.802064935,3.740941634,1.463470128,,-1.281263528,all_etfs,-0.033333333,0
10/27/2004,76.42321777,1.201349682,0.84552609,31.11121559,2.540491621,1.247170779,62.80005264,1.069766851,0.77072692,,,,15.72000027,-4.087853249,4.780183238,15.01365185,2.418982859,1.119753301,15.16740417,1.500018891,1.05527094,19.69885826,-1.727029438,1.16790499,19.19608116,1.418500107,0.863076148,24.92726707,1.699166552,0.833155548,19.81887817,2.627759748,1.234432085,0.40709115,0.821740493,0.196454066,0.198465919,0.257760126,0.251181273,0.326174006,0.25933059,,1.860417708,1.851300426,1.567845336,,-10.68702466,all_etfs,0,0
10/28/2004,76.65341949,0.301219613,0.846820917,31.30602074,0.626157293,1.250043923,62.88161469,0.129875755,0.761315028,,,,15.39000034,-2.09923612,4.829558001,15.05137348,0.251248892,1.119273376,15.24745178,0.527760759,1.060498308,19.35268402,-1.757331494,1.230492406,19.1558075,-0.209801501,0.845831397,25.06609726,0.556941058,0.835632791,19.783638,-0.177811141,1.167745774,0.40840997,0.820336719,0.196356191,0.198914176,0.252469937,0.249901539,0.327005598,0.258092048,,2.941182033,1.785702645,3.041778962,,-9.22677092,all_etfs,0,0
10/29/2004,76.63987732,-0.01766676,0.755782501,31.25520325,-0.162324973,1.10833237,62.95053101,0.109596932,0.698393104,,,,16.27000046,5.717999317,4.781447802,15.05891418,0.050099766,0.980766165,15.26880074,0.140016532,0.986759639,19.62068558,1.384828875,1.227616768,19.24306107,0.455494088,0.789030804,25.03523636,-0.123118093,0.801181733,19.84002495,0.285018092,1.145529455,0.407819067,0.821380895,0.196489278,0.199227886,0.256011443,0.251084184,0.326660705,0.258873391,,3.604227711,2.872580786,3.825536429,,-14.9354655,all_etfs,0.043181818,0
11/1/2004,76.84976196,0.273858272,0.7575258,31.37380219,0.379453421,1.10477158,63.15757751,0.328903514,0.702695075,,,,16.27000046,0,4.701964067,15.17962646,0.801600161,0.980203846,15.31683636,0.314599833,0.989340395,19.50343132,-0.597605302,1.234025718,19.30346489,0.313899247,0.792108921,25.13550758,0.400520385,0.781093736,19.65677643,-0.923630491,1.148746902,0.408248528,0.821831791,0.197523403,0.199308833,0.25378649,0.251184446,0.32707333,0.255781878,,3.171544663,2.591710039,3.554738415,,-15.18131652,all_etfs,-0.119393939,0
11/2/2004,76.87685394,0.035253174,0.757457617,31.47543716,0.323948556,1.105842855,63.04468155,-0.178752843,0.701728374,,,,16.18000031,-0.553166257,4.662018282,15.2022543,0.14906711,0.96969525,15.38088036,0.418128112,0.986892643,19.21308136,-1.488712194,1.243310691,19.32359695,0.104292493,0.786043624,25.22806358,0.368228091,0.78101152,19.5087719,-0.752944067,1.154806419,0.409426707,0.820073641,0.197748132,0.200071667,0.249920234,0.251357801,0.328162019,0.253766523,,2.93261395,2.045109881,3.660633329,,-15.88381088,all_etfs,0.2,0
